ID	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0001913	GO:0001913	T cell mediated cytotoxicity	52	0.356999217083269	1.15989813810524	0.232558139534884	0.536685959865525	0.445269761239824	2192	tags=17%, list=13%, signal=15%	PRF1/KLRD1/EMP2/KLRC1/XCL1/GZMM/FCGR2B/AGER/ULBP1
GO:1901029	GO:1901029	negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	13	0.519927432887026	1.2427022475707	0.232851985559567	0.536764123020453	0.445334610503518	3377	tags=38%, list=20%, signal=31%	IER3/SLC25A4/SLC25A31/GCLC/FZD9
GO:0035815	GO:0035815	positive regulation of renal sodium excretion	13	0.519742331965194	1.2422598294234	0.232851985559567	0.536764123020453	0.445334610503518	2188	tags=31%, list=13%, signal=27%	ADORA2A/EDNRB/EDN1/TACR1
GO:1901606	GO:1901606	alpha-amino acid catabolic process	86	0.328669941574265	1.15154316184346	0.232835820895522	0.536764123020453	0.445334610503518	3375	tags=29%, list=20%, signal=23%	SDS/PRODH/IL4I1/ARG1/IDO1/CRYM/ATP2B4/SARDH/NOS2/HAAO/SDSL/ASPA/HGD/FAH/ACMSD/SHMT1/MAT1A/BLMH/SLC25A21/IDO2/PRODH2/ARHGAP11B/AFMID/AADAT/SHMT2
GO:0035524	GO:0035524	proline transmembrane transport	10	0.540391793030219	1.21357140334504	0.232974910394265	0.536823687165455	0.445384028812561	794	tags=20%, list=5%, signal=19%	SLC36A1/SLC1A4
GO:0006706	GO:0006706	steroid catabolic process	25	0.436549400331035	1.21328884618944	0.233108108108108	0.536823687165455	0.445384028812561	2883	tags=36%, list=17%, signal=30%	SPP1/SCARF1/HSD11B1/CYP19A1/SCARB1/CYP24A1/AKR1D1/HSD17B6/MT3
GO:0009063	GO:0009063	amino acid catabolic process	104	0.320417721102282	1.14579872060664	0.233137829912023	0.536823687165455	0.445384028812561	3375	tags=28%, list=20%, signal=22%	SDS/HAL/PRODH/IL4I1/ARG1/HDC/IDO1/CRYM/ATP2B4/AMDHD1/SARDH/NOS2/HAAO/SDSL/ASPA/HGD/FAH/ACMSD/SHMT1/MAT1A/BLMH/SLC25A21/IDO2/PRODH2/ARHGAP11B/AFMID/AADAT/SLC25A44/SHMT2
GO:0046326	GO:0046326	positive regulation of glucose import	34	-0.358938094506753	-1.17665626281258	0.233250620347395	0.536883813612695	0.445433913644304	1565	tags=32%, list=9%, signal=29%	PRKCI/PTPN11/AKT2/CREBL2/RNASEL/OPN3/POU4F2/INSR/IRS2/SORBS1/IGF1
GO:0038092	GO:0038092	nodal signaling pathway	15	0.497092137231143	1.22571583818217	0.233393177737882	0.537012385924383	0.445540585640235	125	tags=7%, list=1%, signal=7%	SMAD3
GO:0001942	GO:0001942	hair follicle development	91	0.323893550904776	1.14589082980795	0.233480176211454	0.537013075177774	0.445541157489912	1616	tags=19%, list=10%, signal=17%	FOXQ1/KRT17/SNAI1/PLA2G10/NGFR/GAL/TP63/FZD6/APCDD1/HPSE/BCL2/SPINK5/KRT25/LDB2/IGFBP5/EXT1/TGM3
GO:0045577	GO:0045577	regulation of B cell differentiation	34	0.396998809624566	1.17016240208748	0.233722871452421	0.537234693877551	0.445725026852846	2348	tags=29%, list=14%, signal=25%	IL10/IKZF3/CD27/IL4I1/ZFP36L1/MMP14/MIR17HG/ID2/BCL6/TLR9
GO:0008202	GO:0008202	steroid metabolic process	295	0.273048852959739	1.10735485151363	0.23375	0.537234693877551	0.445725026852846	2159	tags=16%, list=13%, signal=14%	ADM/SPP1/CYP1B1/LGMN/BMP6/LEP/SLC27A2/CH25H/SNAI1/BDH1/OSBPL7/EBPL/IGF1R/IGFBP7/ABCA1/GAL/BMP2/SEC14L2/KIT/SDR42E1/IL4/LBR/EDNRB/LIPE/RORC/GFI1/NPC1/DHRS9/SCARF1/PRKAG2/HSD11B1/IFNG/DGAT2/CACNA1H/HSD3B1/EGR1/UGT1A8/PRLR/AKR1B15/CYP19A1/SCARB1/CYP26A1/EPHX2/TNF/UGT2B7/LIPA/SCNN1B/CYP24A1
GO:1904063	GO:1904063	negative regulation of cation transmembrane transport	79	0.330070698594524	1.14804531914028	0.233883058470765	0.537341121724005	0.445813326352598	2947	tags=27%, list=18%, signal=22%	MMP9/RRAD/GEM/GPR35/PPIF/HECW1/ANK3/SLC30A1/ADRA2A/BCL2/NTSR1/NEDD4L/KCNE4/MTNR1B/TLR9/HECW2/PPP3CC/CASQ2/KCNE2/CALM3/FKBP1B
GO:0050810	GO:0050810	regulation of steroid biosynthetic process	69	0.340008301695189	1.15715393139177	0.234042553191489	0.537508184823168	0.445951932822376	1160	tags=13%, list=7%, signal=12%	ADM/BMP6/LEP/SNAI1/IGF1R/IGFBP7/BMP2/SEC14L2/GFI1
GO:0048011	GO:0048011	neurotrophin TRK receptor signaling pathway	24	-0.392533129179696	-1.17570826740914	0.234146341463415	0.537547234627276	0.44598433109297	3732	tags=42%, list=22%, signal=32%	TMEM108/PTPN11/NTRK1/HAP1/SORT1/PPP2R5B/SRC/DOK5/BCAR1/AGT
GO:0021562	GO:0021562	vestibulocochlear nerve development	10	-0.520712084955398	-1.20385736059286	0.234234234234234	0.537549776527176	0.445986440019318	5140	tags=60%, list=31%, signal=42%	NPR2/NEUROG1/PAX2/SLITRK6/NRP1/CHRNB2
GO:0021988	GO:0021988	olfactory lobe development	35	0.39395188105829	1.16612585895116	0.234608985024958	0.53821039009059	0.446534528222942	2138	tags=26%, list=13%, signal=22%	SEMA7A/EOMES/UNCX/FUT1/ATF5/EXT1/LRRK2/ID2/NR2E1
GO:0042749	GO:0042749	regulation of circadian sleep/wake cycle	20	0.460336898974052	1.21405443564275	0.235815602836879	0.540697601915475	0.448598081768664	1785	tags=30%, list=11%, signal=27%	ADORA2A/PTGDS/GHRL/ADRB1/PARP1/MTNR1B
GO:0006744	GO:0006744	ubiquinone biosynthetic process	15	-0.451299158542403	-1.17699141525259	0.235955056179775	0.540697601915475	0.448598081768664	6714	tags=60%, list=40%, signal=36%	NDUFA9/PDSS1/UBIAD1/COQ6/COQ4/COQ10A/COQ2/COQ7/PDSS2
GO:1901663	GO:1901663	quinone biosynthetic process	15	-0.451299158542403	-1.17699141525259	0.235955056179775	0.540697601915475	0.448598081768664	6714	tags=60%, list=40%, signal=36%	NDUFA9/PDSS1/UBIAD1/COQ6/COQ4/COQ10A/COQ2/COQ7/PDSS2
GO:0050994	GO:0050994	regulation of lipid catabolic process	56	-0.31152770780635	-1.1366733377828	0.236111111111111	0.540855111768573	0.448728762240908	3724	tags=41%, list=22%, signal=32%	DAGLB/CIDEA/AADAC/PIK3CG/APOC1/AKT2/CRTC3/SIRT6/APOA5/HPGD/ABCB11/MLYCD/APOC2/SCT/PRKAA1/PRKCE/TYSND1/BSCL2/LONP2/IRS2/ACACB/ABHD5/ADORA1
GO:0048333	GO:0048333	mesodermal cell differentiation	32	0.39927664505426	1.16509257316128	0.236486486486486	0.54151471249438	0.449276010128233	1552	tags=22%, list=9%, signal=20%	ITGB3/ITGB4/GJA1/HMGA2/ITGA3/HOXA11/ETV2
GO:0030509	GO:0030509	BMP signaling pathway	152	0.304794028900134	1.14252718602042	0.23728813559322	0.543149560925501	0.450632387274323	3003	tags=27%, list=18%, signal=22%	HTRA1/INHBB/BMP6/TNFAIP6/TGFBR3/FSTL1/RUNX2/BMP2/SLC39A5/HTRA3/ITGA3/KDR/SMPD3/LEF1/NOG/ETV2/EXT1/FAM83G/BMP7/EGR1/PCSK6/SORL1/BMPR1B/CRB2/RGMA/HES1/BMP4/GATA6/GDF6/GDF1/BMPER/GREM1/CHRDL1/UBE2D1/KCP/LEFTY2/LRP2/USP15/FSTL3/GREM2/WNT5A
GO:0040037	GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	18	0.464195434580958	1.19428390305484	0.237410071942446	0.543227922279834	0.450697400977202	481	tags=17%, list=3%, signal=16%	SULF2/SPRY2/NGFR
GO:0002863	GO:0002863	positive regulation of inflammatory response to antigenic stimulus	11	0.538016941742377	1.23582999021811	0.238615664845173	0.544224461105904	0.451524194741775	2346	tags=55%, list=14%, signal=47%	CCR7/C3/CD28/TNF/ZP3/CNR1
GO:1903599	GO:1903599	positive regulation of autophagy of mitochondrion	11	0.536855796573497	1.23316282881228	0.238615664845173	0.544224461105904	0.451524194741775	1133	tags=27%, list=7%, signal=25%	HIF1A/SLC25A4/BNIP3
GO:0014049	GO:0014049	positive regulation of glutamate secretion	11	0.536260904377405	1.23179635582633	0.238615664845173	0.544224461105904	0.451524194741775	1450	tags=27%, list=9%, signal=25%	ADORA2A/NTSR1/STXBP1
GO:0097396	GO:0097396	response to interleukin-17	16	0.491544697510938	1.22554843216385	0.238615664845173	0.544224461105904	0.451524194741775	2428	tags=38%, list=14%, signal=32%	SOCS3/TRAF5/CXCL10/IL1B/TRAF2/IKBKE
GO:0097398	GO:0097398	cellular response to interleukin-17	16	0.491544697510938	1.22554843216385	0.238615664845173	0.544224461105904	0.451524194741775	2428	tags=38%, list=14%, signal=32%	SOCS3/TRAF5/CXCL10/IL1B/TRAF2/IKBKE
GO:0030318	GO:0030318	melanocyte differentiation	23	0.440433311693527	1.2054553805404	0.238095238095238	0.544224461105904	0.451524194741775	3229	tags=43%, list=19%, signal=35%	MREG/KITLG/KIT/EDNRB/BCL2/MEF2C/GLI3/ADAMTS9/TYRP1/OCA2
GO:1903540	GO:1903540	establishment of protein localization to postsynaptic membrane	14	-0.462444494309379	-1.18352620757367	0.238636363636364	0.544224461105904	0.451524194741775	3582	tags=36%, list=21%, signal=28%	RAB11A/STX1B/GRIPAP1/SNAP25/GRIP2
GO:1901185	GO:1901185	negative regulation of ERBB signaling pathway	30	0.408325925017708	1.17420758717997	0.238341968911917	0.544224461105904	0.451524194741775	2592	tags=20%, list=15%, signal=17%	LGMN/GPRC5A/CBLB/CBLC/NUP62/RNF115
GO:0042149	GO:0042149	cellular response to glucose starvation	46	0.368138181171827	1.17134934290648	0.238244514106583	0.544224461105904	0.451524194741775	1129	tags=13%, list=7%, signal=12%	SLC7A5/PMAIP1/SLC2A1/NUAK2/ASNS/BCL2
GO:0036315	GO:0036315	cellular response to sterol	19	0.460007413831541	1.20082077844356	0.238938053097345	0.544511516146047	0.451762354370954	1234	tags=32%, list=7%, signal=29%	INHBB/GRAMD1C/OSBPL7/MLC1/RORC/LRP8
GO:1903209	GO:1903209	positive regulation of oxidative stress-induced cell death	19	0.458673680917003	1.19733915152079	0.238938053097345	0.544511516146047	0.451762354370954	2055	tags=26%, list=12%, signal=23%	TLR6/PAWR/VNN1/TRPM2/TNF
GO:0007097	GO:0007097	nuclear migration	20	0.459768514185993	1.21255542464747	0.23936170212766	0.545075876095119	0.452230584282985	1712	tags=20%, list=10%, signal=18%	SYNE2/TRIM58/NTN1/LMNB1
GO:0060306	GO:0060306	regulation of membrane repolarization	31	-0.360966410484416	-1.16469147603043	0.239336492890995	0.545075876095119	0.452230584282985	3041	tags=35%, list=18%, signal=29%	FLNA/ZMPSTE24/KCNE3/AKAP9/ANK2/KCNH2/SNTA1/KCNQ1/SCN5A/CACNA2D1/CACNB3
GO:0000045	GO:0000045	autophagosome assembly	96	-0.279676689368596	-1.10977557057133	0.2398753894081	0.54604489599183	0.453034546544553	2238	tags=18%, list=13%, signal=15%	MAP1LC3A/SMURF1/PIP4K2C/AMBRA1/RAB23/PIKFYVE/EHMT2/STBD1/MTM1/NUPR1/TBC1D12/GABARAPL1/FEZ2/ATG9B/STX12/MAP1LC3C/SNX7
GO:0060368	GO:0060368	regulation of Fc receptor mediated stimulatory signaling pathway	10	0.538656426609454	1.20967424744866	0.240143369175627	0.546253407518852	0.453207541340013	4615	tags=50%, list=27%, signal=36%	CD226/APPL2/PTPRJ/PTPRC/LYN
GO:0010496	GO:0010496	intercellular transport	10	0.538214405101073	1.20868158866081	0.240143369175627	0.546253407518852	0.453207541340013	2078	tags=50%, list=12%, signal=44%	PEG10/GJB2/MIP/EPHB2/ARC
GO:0033539	GO:0033539	fatty acid beta-oxidation using acyl-CoA dehydrogenase	11	-0.498280088617451	-1.20114320056174	0.240618101545254	0.546603820273626	0.453498266671625	3536	tags=55%, list=21%, signal=43%	ACADM/GCDH/ETFB/ACADVL/ACADS/ACAD11
GO:0002861	GO:0002861	regulation of inflammatory response to antigenic stimulus	40	0.381829260881801	1.17411114849778	0.240650406504065	0.546603820273626	0.453498266671625	2956	tags=32%, list=18%, signal=27%	IL10/FYN/CCR7/C3/CD28/FURIN/FCGR2B/TNF/ZP3/CNR1/RHBDF2/PLCG1/FGR
GO:0002446	GO:0002446	neutrophil mediated immunity	34	0.395336295445174	1.1652621063221	0.240400667779633	0.546603820273626	0.453498266671625	2158	tags=24%, list=13%, signal=21%	F2RL1/ANXA3/IL6/ARG1/CD177/BCR/SCNN1B/DNASE1
GO:0055013	GO:0055013	cardiac muscle cell development	74	0.331373903585112	1.14336667685655	0.24054462934947	0.546603820273626	0.453498266671625	1473	tags=16%, list=9%, signal=15%	HAMP/RGS2/VEGFA/ASB2/TBX3/NRAP/NEB/SGCB/PI16/EDN1/NEBL/NKX2-5
GO:0032306	GO:0032306	regulation of prostaglandin secretion	14	0.498048793255883	1.21569921376049	0.241992882562278	0.548446364650841	0.455026961953912	3397	tags=50%, list=20%, signal=40%	PLA2G10/TNFRSF11A/EDN1/IL1B/MIF/PTGES/TNFSF11
GO:0032308	GO:0032308	positive regulation of prostaglandin secretion	14	0.498048793255883	1.21569921376049	0.241992882562278	0.548446364650841	0.455026961953912	3397	tags=50%, list=20%, signal=40%	PLA2G10/TNFRSF11A/EDN1/IL1B/MIF/PTGES/TNFSF11
GO:0030049	GO:0030049	muscle filament sliding	14	0.496522064653336	1.2119725853922	0.241992882562278	0.548446364650841	0.455026961953912	3419	tags=50%, list=20%, signal=40%	TNNC1/TNNT2/MYL6B/TPM1/MYH6/MYBPC3/MYH2
GO:1904888	GO:1904888	cranial skeletal system development	69	0.336985905919454	1.14686777915173	0.241641337386018	0.548446364650841	0.455026961953912	3087	tags=32%, list=18%, signal=26%	SMAD3/CHST11/RUNX2/FREM1/IRX5/TP63/LHX1/TBX15/NOG/EXT1/FGF8/MMP14/TBX1/TFAP2A/GLI3/HOXA1/PRRX1/BMP4/INSIG2/TGFBR1/SIX1/FGFR2
GO:0015748	GO:0015748	organophosphate ester transport	136	0.302085535880667	1.1197734911371	0.241820768136558	0.548446364650841	0.455026961953912	2603	tags=21%, list=15%, signal=18%	SLC44A4/TMEM30B/KCNN4/PLA2G10/SLC25A23/FASLG/ABCA1/ABCB1/SLC25A4/ABCC6/ATP8B2/ATP8B4/ANO9/PLTP/ABCB4/ABCA4/OSBPL8/SLC17A9/SLC37A2/SCARB1/LRRC8A/XKR8/LRRC8E/ATP9A/ABCC5/SLC25A31/NPC2/ABCC11/ABCG8
GO:0036294	GO:0036294	cellular response to decreased oxygen levels	136	0.301926583264869	1.11918428409348	0.241820768136558	0.548446364650841	0.455026961953912	3320	tags=27%, list=20%, signal=22%	ADAM8/PMAIP1/VEGFA/AQP1/NOL3/HIF1A/KCNK3/EPHA4/PLK3/AJUBA/PTGS2/HMOX1/BCL2/BNIP3/CFLAR/MALAT1/EDN1/ZFP36L1/BMP7/MYC/EGR1/IRAK1/DDR2/GATA6/NDRG1/SCN2A/TERT/ENO1/TBL2/MT3/MDM4/CCNA2/TSC1/FOS/CASR/CDKN1B/TERC
GO:0043129	GO:0043129	surfactant homeostasis	15	0.491205697512146	1.21120122036048	0.242369838420108	0.548497909818834	0.455069727195341	1338	tags=33%, list=8%, signal=31%	VEGFA/SFTPD/LPCAT1/NAPSA/KDR
GO:0034162	GO:0034162	toll-like receptor 9 signaling pathway	17	0.474412783077179	1.20273729221683	0.242369838420108	0.548497909818834	0.455069727195341	2348	tags=35%, list=14%, signal=30%	LILRA4/RSAD2/PTPRS/GRAMD4/IRAK1/TLR9
GO:0003300	GO:0003300	cardiac muscle hypertrophy	78	0.328880123581369	1.14097294747737	0.242105263157895	0.548497909818834	0.455069727195341	1420	tags=14%, list=8%, signal=13%	HAMP/RGS2/SMAD3/LEP/TNFRSF1B/ATP2B4/PRKCA/PI16/JARID2/EDN1/LMCD1
GO:0060113	GO:0060113	inner ear receptor cell differentiation	53	-0.312535815234051	-1.12592568859157	0.242339832869081	0.548497909818834	0.455069727195341	2577	tags=36%, list=15%, signal=30%	GABRA5/IFT20/IFT88/NAGLU/TRIP11/SLC4A7/SLITRK6/HEY2/CECR2/LHFPL5/GRXCR1/FGF20/KCNQ1/MKS1/TTC8/CDH23/MYO6/USH1G/PDZD7
GO:0010155	GO:0010155	regulation of proton transport	19	0.457990500492086	1.19555575146027	0.242477876106195	0.548541988532421	0.455106297778033	1531	tags=16%, list=9%, signal=14%	TESC/PPIF/CHP2
GO:0071545	GO:0071545	inositol phosphate catabolic process	18	0.461807031566322	1.18813901005958	0.242805755395683	0.549083186900644	0.455555311328271	2342	tags=33%, list=14%, signal=29%	INPP5A/INPP4B/SYNJ2/NTSR1/PTEN/IMPA2
GO:0048536	GO:0048536	spleen development	35	0.391843425388688	1.1598846787538	0.242928452579035	0.549160158859322	0.455619172297675	1473	tags=20%, list=9%, signal=18%	SLC40A1/BCL3/CDKN2B/BCL2/JARID2/NFKB2/NKX2-5
GO:0051503	GO:0051503	adenine nucleotide transport	29	0.413179163028226	1.17559839246927	0.243859649122807	0.55095977655619	0.457112252799368	2431	tags=28%, list=14%, signal=24%	SLC25A23/SLC25A4/ABCC6/SLC17A9/LRRC8A/LRRC8E/ABCC5/SLC25A31
GO:0031639	GO:0031639	plasminogen activation	24	-0.386706709531053	-1.15825707860218	0.24390243902439	0.55095977655619	0.457112252799368	1226	tags=21%, list=7%, signal=19%	RUNX1/DHCR24/F12/SERPINF2/THBS1
GO:0060986	GO:0060986	endocrine hormone secretion	53	0.354529835042697	1.15457875968485	0.244167962674961	0.551358498289723	0.457443058418236	946	tags=17%, list=6%, signal=16%	SPP1/INHBB/BMP6/LEP/AQP1/GHRL/GJA1/GAL/TBX3
GO:0051898	GO:0051898	negative regulation of protein kinase B signaling	36	-0.350598144066756	-1.15906495666088	0.244274809160305	0.551398749248882	0.457476453245593	1633	tags=19%, list=10%, signal=18%	SIRT1/MTM1/OTUD3/BTN2A2/DAG1/MAGI2/PHLDA3
GO:0010712	GO:0010712	regulation of collagen metabolic process	35	-0.353455065662066	-1.16238228904759	0.244389027431421	0.551455605067477	0.457523624549976	1345	tags=20%, list=8%, signal=18%	TGFB3/CST3/LARP6/RUNX1/ERRFI1/SERPINF2/INHBA
GO:2000677	GO:2000677	regulation of transcription regulatory region DNA binding	49	-0.322259321378799	-1.1449465833637	0.244505494505494	0.551517491976341	0.457574969975783	3551	tags=31%, list=21%, signal=24%	FOXC1/HEY2/SRI/TRAF6/KLF4/ZMPSTE24/TRIM6/PER2/HAND1/ZC4H2/MSX2/POU4F2/GATA3/ZBTB7C/IGF1
GO:0008356	GO:0008356	asymmetric cell division	18	0.460490562300369	1.18475199257499	0.244604316546763	0.551539547393756	0.45759326859207	3285	tags=44%, list=20%, signal=36%	PARD3/PAX6/RGS14/INSC/SOX5/FGF13/POU5F1/ZBTB16
GO:0042745	GO:0042745	circadian sleep/wake cycle	23	0.437064714953546	1.19623561228657	0.244897959183673	0.551599257884972	0.4576428083195	1785	tags=26%, list=11%, signal=23%	ADORA2A/PTGDS/GHRL/ADRB1/PARP1/MTNR1B
GO:0051642	GO:0051642	centrosome localization	26	0.422672722979349	1.17950416834118	0.244897959183673	0.551599257884972	0.4576428083195	4729	tags=46%, list=28%, signal=33%	SYNE2/PARD3/EZR/NDEL1/NDE1/FHOD1/PKHD1/TBCCD1/ASPM/PARD3B/NUBP1/MAD2L1
GO:0061842	GO:0061842	microtubule organizing center localization	26	0.422672722979349	1.17950416834118	0.244897959183673	0.551599257884972	0.4576428083195	4729	tags=46%, list=28%, signal=33%	SYNE2/PARD3/EZR/NDEL1/NDE1/FHOD1/PKHD1/TBCCD1/ASPM/PARD3B/NUBP1/MAD2L1
GO:0009148	GO:0009148	pyrimidine nucleoside triphosphate biosynthetic process	16	0.488269428429226	1.21738233677449	0.245901639344262	0.551853171774768	0.457853471883558	2978	tags=25%, list=18%, signal=21%	UCK2/NME5/NME4/TYMS
GO:0035458	GO:0035458	cellular response to interferon-beta	21	0.45556399978428	1.21405423500156	0.245551601423488	0.551853171774768	0.457853471883558	3176	tags=33%, list=19%, signal=27%	IFITM2/IRGM/AIM2/PYHIN1/STAT1/TLR3/IRF1
GO:0002115	GO:0002115	store-operated calcium entry	16	0.48690621525996	1.21398349274106	0.245901639344262	0.551853171774768	0.457853471883558	293	tags=19%, list=2%, signal=18%	SPINK1/HOMER3/CD84
GO:0045747	GO:0045747	positive regulation of Notch signaling pathway	40	0.38144405395193	1.17292665113947	0.245528455284553	0.551853171774768	0.457853471883558	2529	tags=28%, list=15%, signal=23%	TSPAN5/YAP1/KIT/TP63/DLL1/DLL4/GATA5/HES1/ENHO/ITGB1BP1/JAG1
GO:0030330	GO:0030330	DNA damage response, signal transduction by p53 class mediator	68	0.33779888128255	1.14840880006112	0.245827010622155	0.551853171774768	0.457853471883558	3014	tags=25%, list=18%, signal=21%	MUC1/BATF/PMAIP1/BCL3/SNAI1/HIC1/PLK3/CDKN1A/PYHIN1/E2F7/ANKRD1/MIF/NDRG1/GTSE1/EEF1E1/RPS6KA6/MDM4
GO:0019915	GO:0019915	lipid storage	77	0.330917250140366	1.14619274931712	0.245852187028658	0.551853171774768	0.457853471883558	2553	tags=26%, list=15%, signal=22%	ITGB3/PLIN5/LEP/IL6/FFAR2/PLA2G10/ABCA1/C3/CD36/IL1B/OSBPL8/EHD1/DGAT2/SCARB1/TNF/RNF213/VSTM2A/IKBKE/B4GALNT1/NFKBIA
GO:0019080	GO:0019080	viral gene expression	96	0.318118240014009	1.13209253508148	0.245227606461087	0.551853171774768	0.457853471883558	1800	tags=14%, list=11%, signal=12%	CCL3/CCL5/CCL4/ST6GAL1/IFITM3/HMGA2/ST3GAL4/MON1B/LEF1/FURIN/ST6GALNAC3/CANX/USF1
GO:0001764	GO:0001764	neuron migration	163	0.295732633766197	1.12091558893516	0.245810055865922	0.551853171774768	0.457853471883558	3264	tags=26%, list=19%, signal=21%	CXCR4/NKX2-1/NR2F2/EOMES/SH3RF1/VEGFA/NTNG2/FYN/KIF20B/AUTS2/GAS6/FLRT2/PAX6/PHOX2B/ITGA3/LHX1/MEF2C/NTN1/PLXNA1/CTNNA2/CELSR1/FAT3/BARHL2/VAX1/NDEL1/FEZF2/CX3CL1/NRP2/FGF13/GNRH1/DAB1/NDE1/FZD3/FOXG1/PRKG1/DCDC2/TNN/MAP1B/DCLK1/LRP12/NAV1/KIAA0319/SEMA3E
GO:0043966	GO:0043966	histone H3 acetylation	57	-0.302867036208077	-1.11244711617173	0.24585635359116	0.551853171774768	0.457853471883558	4301	tags=28%, list=26%, signal=21%	WBP2/TADA2B/PER1/TADA1/TAF2/ATXN7/SPHK2/TAF4/SPI1/KAT2A/SIRT1/TRRAP/BRCA2/BRCA1/SUPT3H/GATA3
GO:2000027	GO:2000027	regulation of animal organ morphogenesis	127	-0.265129998258883	-1.10706266826293	0.245791245791246	0.551853171774768	0.457853471883558	2259	tags=22%, list=13%, signal=19%	GPC6/MLLT3/SMURF1/RYK/BMPR1A/CITED2/CELSR3/AHI1/RAC1/HOXB7/SOX8/DAAM1/MKS1/PRICKLE1/FGF10/WNT9B/GATA3/MAGI2/AGT/RSPO3/PAX8/AR/FGF7/PLEKHA4/SMO/SNAI2/FZD7/GRHL3
GO:0099515	GO:0099515	actin filament-based transport	20	0.453268855963597	1.19541376402316	0.24645390070922	0.552292134946783	0.458217664430806	935	tags=30%, list=6%, signal=28%	MYO1D/SYNE2/MYO7A/MYO1B/MYO5C/FNBP1L
GO:0002922	GO:0002922	positive regulation of humoral immune response	20	0.452633173748779	1.1937372683647	0.24645390070922	0.552292134946783	0.458217664430806	2057	tags=40%, list=12%, signal=35%	FCER2/CCR7/C3/IL1B/FCGR2B/KLK7/TNF/ZP3
GO:1903018	GO:1903018	regulation of glycoprotein metabolic process	43	0.367925423770837	1.15915719052261	0.246422893481717	0.552292134946783	0.458217664430806	1487	tags=21%, list=9%, signal=19%	JAK3/ITM2A/GATA1/ITM2C/PAWR/CCR7/CCL19/BCL2/RAMP1
GO:0035050	GO:0035050	embryonic heart tube development	82	0.322542162800496	1.12612445760385	0.246246246246246	0.552292134946783	0.458217664430806	3146	tags=26%, list=19%, signal=21%	ECE1/SMAD3/YAP1/ASB2/HIF1A/OVOL2/EDN1/IFT57/MEF2C/NKX2-5/DLL1/FGF8/VANGL2/MICAL2/LBX1/HES1/TBX2/APLNR/STIL/WNT5A/NPHP3
GO:0061437	GO:0061437	renal system vasculature development	30	0.405915419189076	1.16727578574512	0.246977547495682	0.553065411854033	0.458859225510492	2487	tags=33%, list=15%, signal=28%	ITGB3/IL6R/AQP1/NOTCH3/CFLAR/BMP7/EGR1/WT1/HES1/BMP4
GO:0061440	GO:0061440	kidney vasculature development	30	0.405915419189076	1.16727578574512	0.246977547495682	0.553065411854033	0.458859225510492	2487	tags=33%, list=15%, signal=28%	ITGB3/IL6R/AQP1/NOTCH3/CFLAR/BMP7/EGR1/WT1/HES1/BMP4
GO:0060347	GO:0060347	heart trabecula formation	14	0.495705927089258	1.20998045568843	0.247330960854093	0.553456637113529	0.459183811564375	1473	tags=29%, list=9%, signal=26%	TGFBR3/OVOL2/HEY1/NKX2-5
GO:1902950	GO:1902950	regulation of dendritic spine maintenance	10	0.531947781439793	1.19460847472951	0.247311827956989	0.553456637113529	0.459183811564375	1628	tags=30%, list=10%, signal=27%	FYN/NEDD9/FCGR2B
GO:0014067	GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	12	0.523954054959602	1.22342320593169	0.247689463955638	0.55347512866151	0.459199153361571	2149	tags=25%, list=13%, signal=22%	NLRC3/PIK3IP1/PTEN
GO:0006825	GO:0006825	copper ion transport	16	0.486657983121146	1.21336458563032	0.247723132969035	0.55347512866151	0.459199153361571	1365	tags=19%, list=8%, signal=17%	STEAP4/CP/STEAP2
GO:0006086	GO:0006086	acetyl-CoA biosynthetic process from pyruvate	10	-0.514762702463898	-1.19010271938075	0.247747747747748	0.55347512866151	0.459199153361571	4767	tags=60%, list=28%, signal=43%	DLD/PDK1/DLAT/PDHA2/PDK2/PDK4
GO:0001919	GO:0001919	regulation of receptor recycling	19	0.454603883873151	1.18671519915098	0.247787610619469	0.55347512866151	0.459199153361571	763	tags=16%, list=5%, signal=15%	ECE1/TRAT1/SNCA
GO:0033194	GO:0033194	response to hydroperoxide	18	0.460154007678742	1.18388610347491	0.248201438848921	0.55347512866151	0.459199153361571	2885	tags=33%, list=17%, signal=28%	TRPM2/CD36/TP53INP1/RNF112/MGST1/CD38
GO:0071605	GO:0071605	monocyte chemotactic protein-1 production	18	0.458977724524367	1.18085975738865	0.248201438848921	0.55347512866151	0.459199153361571	2350	tags=28%, list=14%, signal=24%	CD84/APOD/IL1B/AGER/CLEC7A
GO:0071637	GO:0071637	regulation of monocyte chemotactic protein-1 production	18	0.458977724524367	1.18085975738865	0.248201438848921	0.55347512866151	0.459199153361571	2350	tags=28%, list=14%, signal=24%	CD84/APOD/IL1B/AGER/CLEC7A
GO:0070670	GO:0070670	response to interleukin-4	33	0.39659634723218	1.16132588905715	0.248322147651007	0.55347512866151	0.459199153361571	1532	tags=18%, list=9%, signal=17%	JAK3/CORO1A/ARG1/LEF1/XCL1/TCF7
